t_ps,A_um_inv,Delta_fold_meV,lorentzian,folded_out
3.965000000000000568e+01,1.371296245603375041e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
3.970000000000000284e+01,1.371296247722820549e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
3.975000000000000000e+01,1.371296249842266057e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
3.980000000000000426e+01,1.371296251961711565e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
3.985000000000000142e+01,1.371296246101651128e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
3.990000000000000568e+01,1.371296248221096636e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
3.995000000000000284e+01,1.371296250340542144e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
4.000000000000000000e+01,1.371296244480481707e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.005000000000000426e+01,1.371296246599927215e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.010000000000000142e+01,1.371296248719372723e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.015000000000000568e+01,1.371296250838818231e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
4.020000000000000284e+01,1.371296244978757795e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.025000000000000000e+01,1.371296247098203303e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.030000000000000426e+01,1.371296249217648811e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.035000000000000142e+01,1.371296251337094319e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
4.040000000000000568e+01,1.371296245477033882e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.045000000000000284e+01,1.371296247596479390e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.050000000000000000e+01,1.371296249715924898e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.055000000000000426e+01,1.371296251835370406e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
4.060000000000000142e+01,1.371296245975309969e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.065000000000000568e+01,1.371296248094755477e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.070000000000000284e+01,1.371296250214200985e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
4.075000000000000000e+01,1.371296244354140548e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.080000000000000426e+01,1.371296246473585834e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.085000000000000142e+01,1.371296248593031342e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.090000000000000568e+01,1.371296250712476850e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
4.095000000000000284e+01,1.371296244852416413e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.100000000000000000e+01,1.371296246971861921e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.105000000000000426e+01,1.371296249091307429e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.110000000000000142e+01,1.371296251210752937e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
4.115000000000000568e+01,1.371296245350692500e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.120000000000000284e+01,1.371296247470138008e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.125000000000000000e+01,1.371296249589583516e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.130000000000000426e+01,1.371296251709029024e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
4.135000000000000142e+01,1.371296245848968587e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.140000000000000568e+01,1.371296247968414095e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.145000000000000284e+01,1.371296250087859603e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
4.150000000000000000e+01,1.371296244227799166e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.155000000000000426e+01,1.371296246347244452e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.160000000000000142e+01,1.371296248466689960e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.165000000000000568e+01,1.371296250586135468e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
4.170000000000000284e+01,1.371296244726075031e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.175000000000000000e+01,1.371296246845520539e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.180000000000000426e+01,1.371296248964966047e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.185000000000000142e+01,1.371296251084411555e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
4.190000000000000568e+01,1.371296245224351118e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.195000000000000284e+01,1.371296247343796626e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.200000000000000000e+01,1.371296249463242134e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.205000000000000426e+01,1.371296251582687642e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
4.210000000000000142e+01,1.371296245722627205e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.215000000000000568e+01,1.371296247842072713e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.220000000000000284e+01,1.371296249961518221e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.225000000000000000e+01,1.371296252080963729e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
4.230000000000000426e+01,1.371296246220903292e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.235000000000000142e+01,1.371296248340348800e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.240000000000000568e+01,1.371296250459794308e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
4.245000000000000284e+01,1.371296244599733871e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.250000000000000000e+01,1.371296246719179379e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.255000000000000426e+01,1.371296248838624887e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.260000000000000142e+01,1.371296250958070395e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
4.265000000000000568e+01,1.371296245098009958e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.270000000000000284e+01,1.371296247217455466e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.275000000000000000e+01,1.371296249336900974e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.280000000000000426e+01,1.371296251456346482e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
4.285000000000000142e+01,1.371296245596286045e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.290000000000000568e+01,1.371296247715731553e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.295000000000000284e+01,1.371296249835177061e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.300000000000000000e+01,1.371296251954622569e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
4.305000000000000426e+01,1.371296246094562132e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.310000000000000142e+01,1.371296248214007640e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.315000000000000568e+01,1.371296250333453148e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
4.320000000000000284e+01,1.371296244473392711e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.325000000000000000e+01,1.371296246592838219e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.330000000000000426e+01,1.371296248712283727e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.335000000000000142e+01,1.371296250831729235e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
4.340000000000000568e+01,1.371296244971668798e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.345000000000000284e+01,1.371296247091114306e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.350000000000000000e+01,1.371296249210559814e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.355000000000000426e+01,1.371296251330005322e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
4.360000000000000142e+01,1.371296245469944886e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.365000000000000568e+01,1.371296247589390394e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.370000000000000284e+01,1.371296249708835902e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.375000000000000000e+01,1.371296251828281410e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
4.380000000000000426e+01,1.371296245968220973e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.385000000000000142e+01,1.371296248087666481e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.390000000000000568e+01,1.371296250207111989e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
4.395000000000000284e+01,1.371296244347051552e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.400000000000000000e+01,1.371296246466496838e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.405000000000000426e+01,1.371296248585942346e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.410000000000000142e+01,1.371296250705387854e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
4.415000000000000568e+01,1.371296244845327417e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.420000000000000284e+01,1.371296246964772925e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.425000000000000000e+01,1.371296249084218433e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.430000000000000426e+01,1.371296251203663941e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
4.435000000000000142e+01,1.371296245343603504e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.440000000000000568e+01,1.371296247463049012e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.445000000000000284e+01,1.371296249582494520e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.450000000000000000e+01,1.371296251701940028e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
4.455000000000000426e+01,1.371296245841879591e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.460000000000000142e+01,1.371296247961325099e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.465000000000000568e+01,1.371296250080770607e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
4.470000000000000284e+01,1.371296244220710170e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.475000000000000000e+01,1.371296246340155456e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.480000000000000426e+01,1.371296248459600964e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.485000000000000142e+01,1.371296250579046472e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
4.490000000000000568e+01,1.371296244718986035e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.495000000000000284e+01,1.371296246838431543e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.500000000000000000e+01,1.371296248957877051e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.505000000000000426e+01,1.371296251077322559e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
4.510000000000000142e+01,1.371296245217262122e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.515000000000000568e+01,1.371296247336707630e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.520000000000000284e+01,1.371296249456153138e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.525000000000000000e+01,1.371296251575598646e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
4.530000000000000426e+01,1.371296245715538209e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.535000000000000142e+01,1.371296247834983717e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.540000000000000568e+01,1.371296249954429225e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.545000000000000284e+01,1.371296252073874733e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
4.550000000000000000e+01,1.371296246213814296e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.555000000000000426e+01,1.371296248333259804e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.560000000000000142e+01,1.371296250452705312e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
4.565000000000000568e+01,1.371296244592644875e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.570000000000000284e+01,1.371296246712090383e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.575000000000000000e+01,1.371296248831535891e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.580000000000000426e+01,1.371296250950981399e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
4.585000000000000142e+01,1.371296245090920962e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.590000000000000568e+01,1.371296247210366470e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.595000000000000284e+01,1.371296249329811978e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.600000000000000000e+01,1.371296251449257486e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
4.605000000000000426e+01,1.371296245589197049e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.610000000000000142e+01,1.371296247708642557e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.615000000000000568e+01,1.371296249828088065e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.620000000000000284e+01,1.371296251947533573e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
4.625000000000000000e+01,1.371296246087473136e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.630000000000000426e+01,1.371296248206918644e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.635000000000000142e+01,1.371296250326364152e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
4.640000000000000568e+01,1.371296244466303715e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.645000000000000284e+01,1.371296246585749223e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.650000000000000000e+01,1.371296248705194731e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.655000000000000426e+01,1.371296250824640239e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
4.660000000000000142e+01,1.371296244964579802e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.665000000000000568e+01,1.371296247084025310e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.670000000000000284e+01,1.371296249203470818e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.675000000000000000e+01,1.371296251322916326e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
4.680000000000000426e+01,1.371296245462855889e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.685000000000000142e+01,1.371296247582301397e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.690000000000000568e+01,1.371296249701746905e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.695000000000000284e+01,1.371296251821192413e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
4.700000000000000000e+01,1.371296245961131977e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.705000000000000426e+01,1.371296248080577485e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.710000000000000142e+01,1.371296250200022993e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
4.715000000000000568e+01,1.371296244339962556e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.720000000000000284e+01,1.371296246459407842e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.725000000000000000e+01,1.371296248578853350e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.730000000000000426e+01,1.371296250698298858e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
4.735000000000000142e+01,1.371296244838238421e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.740000000000000568e+01,1.371296246957683929e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.745000000000000284e+01,1.371296249077129437e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.750000000000000000e+01,1.371296251196574945e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
4.755000000000000426e+01,1.371296245336514508e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.760000000000000142e+01,1.371296247455960016e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.765000000000000568e+01,1.371296249575405524e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.770000000000000284e+01,1.371296251694851032e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
4.775000000000000000e+01,1.371296245834790595e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.780000000000000426e+01,1.371296247954236103e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.785000000000000142e+01,1.371296250073681611e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
4.790000000000000568e+01,1.371296244213621174e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.795000000000000284e+01,1.371296246333066460e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.800000000000000000e+01,1.371296248452511968e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.805000000000000426e+01,1.371296250571957476e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
4.810000000000000142e+01,1.371296244711897039e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.815000000000000568e+01,1.371296246831342547e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.820000000000000284e+01,1.371296248950788055e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.825000000000000000e+01,1.371296251070233563e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
4.830000000000000426e+01,1.371296245210173126e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.835000000000000142e+01,1.371296247329618634e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.840000000000000568e+01,1.371296249449064142e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.845000000000000284e+01,1.371296251568509650e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
4.850000000000000000e+01,1.371296245708449213e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.855000000000000426e+01,1.371296247827894721e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.860000000000000142e+01,1.371296249947340229e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.865000000000000568e+01,1.371296252066785737e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
4.870000000000000284e+01,1.371296246206725300e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.875000000000000000e+01,1.371296248326170808e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.880000000000000426e+01,1.371296250445616316e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
4.885000000000000142e+01,1.371296244585555879e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.890000000000000568e+01,1.371296246705001387e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.895000000000000284e+01,1.371296248824446895e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.900000000000000000e+01,1.371296250943892403e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
4.905000000000000426e+01,1.371296245083831966e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.910000000000000142e+01,1.371296247203277474e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.915000000000000568e+01,1.371296249322722982e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.920000000000000284e+01,1.371296251442168490e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
4.925000000000000000e+01,1.371296245582108053e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.930000000000000426e+01,1.371296247701553561e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.935000000000000142e+01,1.371296249820999069e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.940000000000000568e+01,1.371296251940444577e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
4.945000000000000284e+01,1.371296246080384140e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.950000000000000000e+01,1.371296248199829648e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.955000000000000426e+01,1.371296250319275156e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
4.960000000000000142e+01,1.371296244459214719e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.965000000000000568e+01,1.371296246578660227e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.970000000000000284e+01,1.371296248698105735e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.975000000000000000e+01,1.371296250817551243e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
4.980000000000000426e+01,1.371296244957490806e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.985000000000000142e+01,1.371296247076936314e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.990000000000000568e+01,1.371296249196381822e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
4.995000000000000284e+01,1.371296251315827330e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
5.000000000000000000e+01,1.371296245455766893e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
5.005000000000000426e+01,1.371296247575212401e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
5.010000000000000142e+01,1.371296249694657909e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
5.015000000000000568e+01,1.371296251814103417e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
5.020000000000000284e+01,1.371296245954042980e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
5.025000000000000000e+01,1.371296248073488488e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
5.030000000000000426e+01,1.371296250192933996e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
5.035000000000000142e+01,1.371296244332873560e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
5.040000000000000568e+01,1.371296246452318845e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
5.045000000000000284e+01,1.371296248571764353e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
5.050000000000000000e+01,1.371296250691209861e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
5.055000000000000426e+01,1.371296244831149425e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
5.060000000000000142e+01,1.371296246950594933e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
5.065000000000000568e+01,1.371296249070040441e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
5.070000000000000284e+01,1.371296251189485949e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
5.075000000000000000e+01,1.371296245329425512e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
5.080000000000000426e+01,1.371296247448871020e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
5.085000000000000142e+01,1.371296249568316528e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
5.090000000000000568e+01,1.371296251687762036e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
5.095000000000000284e+01,1.371296245827701599e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
5.100000000000000000e+01,1.371296247947147107e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
5.105000000000000426e+01,1.371296250066592615e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
5.110000000000000142e+01,1.371296244206532178e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
5.115000000000000568e+01,1.371296246325977464e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
5.120000000000000284e+01,1.371296248445422972e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
