# ell  K  y  Kinv  # conv-only IR plasma at alpha/ac=0.9446
1.402301632350688276e+00 3.037575555612392342e-01 1.723535519256149395e-01 3.292099181376228589e+00
1.414934980389883856e+00 2.994669415347017138e-01 1.746604818663890779e-01 3.339266748026415321e+00
1.427568328429079214e+00 2.951843287518136072e-01 1.770284054011700692e-01 3.387713718504292260e+00
1.440201676468274572e+00 2.909097947578936361e-01 1.794589029366008837e-01 3.437491683056731251e+00
1.452835024507469930e+00 2.866434536314038661e-01 1.819536062607343407e-01 3.488654589286049212e+00
1.465468372546665288e+00 2.823854616064290224e-01 1.845141992476628523e-01 3.541258796792225549e+00
1.478101720585860646e+00 2.781360180251210568e-01 1.871424189171493058e-01 3.595363186330224448e+00
1.490735068625056225e+00 2.738953660878483132e-01 1.898400565003043605e-01 3.651029275461576074e+00
1.503368416664251583e+00 2.696637850509320811e-01 1.926089603041291065e-01 3.708321455960901236e+00
1.516001764703446941e+00 2.654415967168046175e-01 1.954510364181049342e-01 3.767307054993660032e+00
1.528635112742642299e+00 2.612291659617370088e-01 1.983682498937890948e-01 3.828056474162892187e+00
1.541268460781837657e+00 2.570269012662049213e-01 2.013626259379172889e-01 3.890643333727513475e+00
1.553901808821033015e+00 2.528352462245769261e-01 2.044362530548181900e-01 3.955144762972508055e+00
1.566535156860228373e+00 2.486546868058186199e-01 2.075912837516949716e-01 4.021641469323792961e+00
1.579168504899423953e+00 2.444857513317045816e-01 2.108299358266842449e-01 4.090217914757968920e+00
1.591801852938619311e+00 2.403290105966953694e-01 2.141544937026829964e-01 4.160962496858672921e+00
1.604435200977814668e+00 2.361850687139362137e-01 2.175673118319169375e-01 4.233967902565360042e+00
1.617068549017010026e+00 2.320545710186816268e-01 2.210708153979309143e-01 4.309331187100359450e+00
